Id_bien;No_voie;B/T/Q;Type_voie;Voie;Surface_carrez;Type_local;Nombre_pieces;codedep_codecom
23840;7;;RUE;D ALSACE;51,45;Appartement;3;78586
23841;6;;RUE;PABLO PICASSO;59;Appartement;3;78586
23842;82;;RUE;PRESIDENT ROOSEVELT;33,07;Appartement;1;78586
23843;133;;AV;DU GENERAL DE GAULLE;58,83;Appartement;3;78586
23844;84;B;AV;DE TOBROUK;83,31;Appartement;5;78586
23845;4;;RUE;EDISON;53,36;Appartement;3;78586
23846;36;;RUE;PRESIDENT ROOSEVELT;44,25;Appartement;4;78586
23847;4;;RUE;SUGER;55,14;Appartement;2;78586
23848;39;;AV;PASTEUR;35,51;Appartement;2;78586
23849;5;;PL;NATIONALE;66,91;Appartement;3;78586
23850;10;;AV;CARNOT;84,54;Appartement;4;78586
23851;2;;RUE;BORDIN;51,33;Appartement;2;78586
23852;78;;RUE;PRESIDENT ROOSEVELT;38,03;Appartement;2;78586
23853;23;;RUE;DE L EGLISE;87,96;Appartement;4;78586
23854;35;;RUE;FRANKLIN;24,14;Appartement;1;78586
23855;106;;RUE;DE LA PAIX;69,11;Appartement;4;78586
23856;29;;RUE;LEBON;55,19;Appartement;3;78586
23857;102;;RUE;DE LA PAIX;67,17;Appartement;4;78586
23858;31;;RUE;DES CRENEAUX;32,71;Appartement;2;78624
23859;185;;RUE;PAUL DOUMER;22,1;Appartement;1;78624
23860;207;;RUE;PAUL DOUMER;14,03;Appartement;1;78624
23861;21;;RUE;DES TOURNELLES;33,71;Appartement;2;78624
23862;34;;RUE;PAUL DOUMER;104,25;Maison;4;78624
23863;30;;QUAI;AUGUSTE ROY;58,02;Appartement;3;78624
23864;30;;;DOMAINE DE CHEVERCHEMONT;194,22;Maison;7;78624
23865;9010;;IMP;SAINT VINCENT;90,53;Maison;3;78624
23866;32;;;DOMAINE DE CHEVERCHEMONT;136,31;Maison;5;78624
23867;59;;RUE;DES BOIS;106;Appartement;3;78624
23868;37;;RUE;DES CRENEAUX;36,61;Appartement;2;78624
23869;61;;RUE;PAUL DOUMER;28;Appartement;1;78624
23870;9;;ALL;PAUL VERLAINE;138,24;Maison;7;78624
23871;101;;RUE;PAUL DOUMER;81,68;Appartement;4;78624
23872;37;B;RUE;DES CRENEAUX;35,22;Appartement;2;78624
23873;20;;RUE;JACQUES L DUVIVIER;45,55;Appartement;2;78335
23874;24;;RUE;DES COUTURES;77,95;Appartement;4;78335
23875;6;;RUE;DES COUTURES;27,05;Appartement;1;78335
23876;16;;RUE;DES FOSSES;49,63;Appartement;2;78335
23877;5;;ALL;DU BEL AIR;65,82;Appartement;4;78335
23878;6;;ALL;DU BEL AIR;67,96;Appartement;4;78335
23879;26;;RUE;DE LA FAIENCERIE;74,21;Appartement;3;78335
23880;1256;;RUE;LOUIS BLERIOT;94,8;Maison;3;78117
23881;1571;;RUE;LOUIS BLERIOT;56,13;Appartement;3;78117
23882;6;;AV;DU CHATEAU;44,9;Appartement;3;78643
23883;1;;IMP;CULOISEL;76;Maison;4;78643
23884;4;;IMP;LA ROCHELLE;38,6;Appartement;2;78643
23885;22;;RUE;FRANCOIS TRUFFAUT;96;Maison;5;78643
23886;6;;AV;DU CHATEAU;45,05;Appartement;3;78643
23887;32;;BD;DE L EUROPE;121,35;Maison;2;78643
23888;11;;ALL;CLAUDE MONET;85,31;Maison;4;78643
23889;42;;ALL;DES FAUVETTES;34,97;Appartement;2;78643
23890;13;;GR;GR GRANDE RUE DE VERNEUIL;63,83;Appartement;3;78643
23891;8;;RUE;DE YARM;89,61;Maison;5;78643
23892;3;;SEN;DES NEUF ARPENTS;63,84;Maison;2;78643
23893;37;;RUE;DES FOSSES;38,15;Appartement;3;78310
23894;14;;;PORTE D'EPERNON;69,58;Maison;3;78381
23895;28;;RUE;D EPERNON;62,17;Appartement;3;78310
23896;10;;RTE;DE HOUDAN;29,93;Appartement;2;78520
23897;19;;RUE;DE L ENCLOS;31,39;Appartement;2;78310
23898;16;;RUE;DE PARIS;68,6;Appartement;3;78502
23899;12;;RUE;DE PARIS;26,15;Appartement;1;78502
23900;2;;RTE;DE VERSAILLES;34,06;Appartement;2;78502
23901;3;;RUE;DE LA FONTAINE ST MARTIN;66,6;Appartement;3;78502
23902;2;;RUE;DE LA FONTAINE ST MARTIN;87;Appartement;4;78502
23903;9;;RUE;DE LA FONTAINE ST MARTIN;69,95;Appartement;3;78502
23904;1;;RUE;DE LA FONTAINE ST MARTIN;96,3;Appartement;5;78502
23905;26;;RUE;DE PARIS;54,2;Appartement;3;78502
23906;28;;RTE;DE VERSAILLES;32,25;Appartement;1;78502
23907;5;;RUE;JACQUES 2;69,6;Appartement;3;78502
23908;13;;RTE;DE VERSAILLES;53;Appartement;2;78502
23909;43;;RUE;DE PARIS;88,33;Appartement;5;78502
23910;61;;RUE;DU VAL ANDRE;67,1;Appartement;4;78502
23911;26;;RUE;DE PARIS;55,58;Appartement;3;78502
23912;27;B;AV;MAURICE BERTEAUX;34,16;Appartement;1;78015
23913;44;;RUE;DU GEN LECLERC;42,35;Appartement;2;78015
23914;4;;RUE;DU GEN LECLERC;26,57;Appartement;1;78015
23915;27;B;AV;MAURICE BERTEAUX;61,82;Appartement;3;78015
23916;9001;;RES;LE NOUVEAU PARC;58,44;Appartement;3;78015
23917;5;;RUE;DES TOURMALINES;65,26;Appartement;3;78138
23918;14;;RUE;DES BASSES GAUDINES;97,48;Maison;5;78015
23919;4;;RUE;DES FEUCHERETS;47,83;Appartement;2;78138
23920;9;;RUE;DU GAL SCHWEISGUTH;61;Appartement;3;78015
23921;1;;RUE;DE CHANTELOUP;86,06;Maison;4;78015
23922;4;;RUE;DE LA PLATRIERE;97,39;Appartement;4;78138
23923;9001;;RES;LE NOUVEAU PARC;79,12;Appartement;4;78015
23924;2;;RUE;DU GEN LECLERC;41,01;Appartement;2;78138
23925;5;;RUE;DU PLEYON;23,22;Appartement;1;78015
23926;2;;RUE;DU GEN LECLERC;77,94;Appartement;4;78138
23927;23;;CHE;DES MAROTTES;57,57;Appartement;3;78015
23928;24;;RUE;DU MAL FOCH;104,73;Appartement;6;78015
23929;11;;SEN;DES GRES;112,24;Maison;5;78015
23930;15;;RUE;DU GEN LECLERC;84,97;Maison;3;78015
23931;7;;RUE;QUINCAMPOIX;21,11;Appartement;1;78380
23932;1;;RUE;DE FLAVILLE;40,76;Appartement;2;78380
23933;9;B;RUE;PARISIS;33,89;Appartement;2;78380
23934;10;;RUE;D ORLEANS;77,92;Appartement;4;78380
23935;10;;RUE;D ORLEANS;43,2;Appartement;2;78380
23936;15;;RUE;ST VINCENT;161,41;Maison;3;78380
23937;69;;RUE;ANDRE LE BOURBLANC;21,65;Maison;1;78455
23938;69;;RUE;ANDRE LE BOURBLANC;181,1;Maison;6;78455
23939;3;;ALL;DES GRANDS CLOS;139,69;Maison;6;78455
23940;4;;ALL;DES PEUPLIERS;111,52;Maison;8;78455
23941;38;;RUE;ANDRE LE BOURBLANC;53,27;Appartement;2;78455
23942;1;;RUE;DU CHANOINE ZELLER;30,85;Appartement;2;78455
23943;9004;;;LA TUILERIE BIGNON;149;Maison;7;78455
23944;57;;AV;DE SAINT GERMAIN;27,01;Appartement;1;78358
23945;57;;AV;DE SAINT GERMAIN;111;Appartement;5;78358
23946;10;;BD;PAYMAL;78,71;Maison;5;78396
23947;15;;RUE;MASSON;37,89;Appartement;2;78358
23948;14;;RUE;DE LORRAINE;27,42;Appartement;1;78358
23949;94;;RUE;JEAN MERMOZ;106,19;Appartement;5;78358
23950;3;;RUE;MASSON;64,78;Appartement;2;78358
23951;15;;AV;CREBILLON;49,58;Appartement;2;78358
23952;9001;;SQ;LE KAIN;57,5;Appartement;4;78358
23953;72;B;AV;DE SAINT GERMAIN;49,86;Appartement;2;78358
23954;27;B;RUE;ETIENNE PEROUX;79,63;Appartement;3;78358
23955;28;;AV;FRANCOIS MANSART;53,26;Appartement;3;78358
23956;2;;RUE;SAINT MARTIN;20,41;Appartement;1;78358
23957;3;;RUE;ARISTIDE BRIAND;47,07;Appartement;2;78396
23958;8;;PL;MARINE;92,67;Appartement;4;78358
23959;35;;AV;BELLEFORIERE;56,29;Appartement;3;78358
23960;126;;AV;GENERAL DE GAULLE;67,35;Appartement;2;78358
23961;39;;AV;LE KAIN;52,01;Appartement;2;78358
23962;45;B;AV;LE KAIN;73,77;Appartement;3;78358
23963;11;;RUE;DE L ENTENTE CORDIALE;73,4;Appartement;4;78358
23964;37;;AV;EUGENE ADAM;53,83;Appartement;3;78358
23965;3;;RUE;DES GRAVIERS;22,61;Appartement;1;78358
23966;34;;RUE;DU PRIEURE;76,48;Appartement;3;78358
23967;18;;RUE;DE SOLFERINO;34,56;Appartement;2;78358
23968;63;;RUE;SAINT NICOLAS;49;Appartement;2;78358
23969;7;;AV;DESAIX;103,07;Maison;5;78358
23970;48;;AV;EGLE;69,98;Maison;4;78358
23971;18;;RUE;DU TIR;60,26;Appartement;3;78358
23972;3;;AV;PASCAL;73,92;Appartement;4;78358
23973;113;;AV;DE POISSY;55,08;Appartement;4;78396
23974;4;;AV;ADRIENNE LECOUVREUR;47,15;Appartement;2;78358
23975;13;;RUE;DU MARECHAL FOCH;66,3;Appartement;3;78358
23976;19;;RUE;DU MESNIL;27,75;Appartement;1;78358
23977;48;;AV;EGLE;69,58;Maison;4;78358
23978;18;;AV;GENERAL DE GAULLE;55,48;Appartement;3;78358
23979;9001;;SQ;LE KAIN;49,39;Appartement;3;78358
23980;93;;AV;GENERAL DE GAULLE;63,2;Appartement;4;78358
23981;24;;RUE;MASSON;42,29;Appartement;2;78358
23982;24;;RUE;MASSON;15,21;Appartement;1;78358
23983;28;;RUE;DES COTES;38,81;Appartement;1;78358
23984;11;;RUE;DE L ENTENTE CORDIALE;76,85;Appartement;4;78358
23985;94;;RUE;JEAN MERMOZ;61,55;Appartement;3;78358
23986;46;;AV;FRANCOIS MANSART;55,01;Appartement;3;78358
23987;9001;;SQ;LE KAIN;50,13;Appartement;3;78358
23988;18;;RUE;DE SOLFERINO;47,1;Appartement;3;78358
23989;3;;AV;VERGNIAUD;90,11;Appartement;4;78358
23990;48;;AV;FRANCOIS MANSART;62,65;Appartement;3;78358
23991;41;;AV;EGLE;100,16;Appartement;5;78358
23992;6;;GR;GRANDE RUE;93;Maison;3;78562
23993;7;;SQ;DES PERRAYADES;37,4;Appartement;2;78486
23994;40;;PTR;PETITE RUE VERTE;35,6;Appartement;2;78486
23995;2;;CLOS;DE L ERABLE;27,42;Appartement;1;78486
23996;2;;CLOS;DE L ERABLE;39,73;Appartement;2;78486
23997;32;;RUE;DE CHARTRES;40,44;Appartement;2;78486
23998;17;;SQ;DES PERRAYADES;40,32;Appartement;2;78486
23999;3;;RUE;DE LA FORET VERTE;41;Appartement;2;78486
24000;36;;RUE;DE CHARTRES;18,92;Appartement;1;78486
24001;12;;RTE;DE SAINT NOM;41,6;Appartement;1;78224
24002;12;;RTE;DE SAINT NOM;112,45;Appartement;5;78224
24003;10;;RES;DES PLANTES;65,51;Maison;4;78224
24004;84;;RTE;DE SAINT NOM;146,35;Maison;6;78224
24005;15;;ALL;DU CHANCELIER SEGUIER;64,93;Appartement;3;78224
24006;12;;RTE;DE SAINT NOM;113,84;Appartement;5;78224
24007;40;;RUE;JEAN MERMOZ;50,9;Appartement;2;78224
24008;1;;RUE;DE L OREE DE LA VALLEE;46,1;Appartement;2;78466
24009;5;;ALL;DES BRUYERES;194,49;Maison;7;78466
24010;13;;IMP;IMPASSE DE BETHEMONT;88,68;Maison;4;78466
24011;1;;RUE;DE FEUCHEROLLES;76,81;Appartement;3;78466
24012;1;;RUE;DE FEUCHEROLLES;88,75;Appartement;4;78466
24013;5;;CHE;DES GRAVIERS;74,25;Maison;4;78431
24014;8;;ALL;DES COQUELICOTS;192,96;Maison;7;78466
24015;18;;ALL;DES PRES DU HAUT;87,42;Maison;5;78466
24016;250;;RUE;DE LA VERTE SALLE;31,56;Appartement;2;78466
24017;;;CHE;DE LA MALRUE;139;Maison;5;78466
24018;1;;ALL;DE LA COMTESSE DE PARIS;122,14;Maison;4;78466
24019;25;;ALL;DES PRES DU HAUT;103,59;Maison;4;78466
24020;23;;ALL;DES PRES DU HAUT;101,48;Maison;4;78466
24021;230;;RUE;DE LA VERTE SALLE;76,55;Appartement;3;78466
24022;1;;RUE;DE MORAINVILLIERS;135,03;Maison;5;78466
24023;230;;RUE;DE LA VERTE SALLE;64,87;Appartement;4;78466
24024;903;;RUE;DE L ORME GAUTHIER;33,16;Appartement;2;78466
24025;3;;RUE;LOUIS PASTEUR;101,85;Maison;6;78550
24026;32;;GR;GRANDE RUE;146,58;Appartement;3;78442
24027;19;;RES;DU BOIS DU FOUR;68,86;Appartement;4;78442
24028;10;;IMP;PEUPLIERS;120,27;Maison;4;78550
24029;18;;RES;DU BOIS DU FOUR;70,06;Appartement;4;78442
24030;14;;GR;GRANDE RUE;56,34;Appartement;2;78442
24031;1;;RUE;DES ROSIERS;45,4;Appartement;1;78683
24032;31;;RES;DU BOIS DU FOUR;83,9;Appartement;5;78442
24033;43;;GR;GRANDE RUE;30,26;Appartement;1;78442
24034;1;B;RUE;DU JEU DE PAUME;40,88;Appartement;4;78442
24035;4;;RUE;DU VERT BUISSON;60,98;Appartement;3;78062
24036;11;;RES;DU PARC;86,25;Maison;4;78062
24037;5;;ALL;DU CHATEAU DE MIGNEAUX;57,53;Appartement;2;78672
24038;142;;AV;GEORGES CLEMENCEAU;25,01;Appartement;1;78672
24039;154;;RTE;DE MAROLLES;72,75;Appartement;3;78672
24040;3;;ALL;DU CHATEAU DE MIGNEAUX;26,09;Appartement;1;78672
24041;49;;AV;IRENE;98,24;Appartement;4;78672
24042;132;;RUE;MICHEL GIRAUX;78,04;Appartement;3;78672
24043;910;;CHE;DU PRE SEIGNEUR;118,09;Maison;5;78672
24044;29;;ALL;DU COTEAU;137,15;Maison;4;78672
24045;2;B;RUE;CHARLES DE GAULLE;25,7;Appartement;1;78217
24046;1;;RUE;ARISTIDE BELLANGER;60,75;Appartement;3;78217
24047;10;;RUE;ANTAR;55,38;Maison;2;78217
24048;30;;ALL;LOUIS PASTEUR;132,96;Maison;6;78220
24049;11;;RUE;D ALSACE LORRAINE;99,08;Maison;4;78220
24050;1;;RUE;DE LA CITE;44,04;Appartement;2;78220
24051;1;;RUE;DE LA CITE;43,27;Appartement;2;78220
24052;5003;;ALL;JULES VERNE;82,45;Appartement;3;78220
24053;5;;RUE;DE BRETAGNE;48,05;Appartement;3;78220
24054;1;;RUE;D AUVERGNE;15,62;Appartement;1;78220
24055;2;;RUE;DU PRESSOIR;56,54;Appartement;4;78220
24056;2;;RUE;DU PRESSOIR;71,21;Appartement;2;78220
24057;8;;RUE;DES SOURCES;124,75;Maison;5;78220
24058;33;B;RUE;GEORGES POMPIDOU;39,17;Appartement;2;78220
24059;25;;QUAI;DE L ILE DU BAC;88,05;Maison;4;78172
24060;75;;RES;ARISTIDE BRIAND;44,4;Appartement;3;78172
24061;10;;RES;DU CHEMIN VERT;53,03;Appartement;2;78172
24062;151;;AV;CARNOT;60,05;Appartement;3;78172
24063;17;;RES;LES ORMES;68,8;Appartement;4;78172
24064;15;;RUE;RENE ALBERT;20,56;Appartement;1;78172
24065;6;;RUE;SAINTE HONORINE;47,56;Appartement;2;78172
24066;33;;RUE;DES COTES REVERSES;59,33;Appartement;3;78172
24067;10;;RES;LES ORMES;57,29;Appartement;3;78172
24068;75;;RES;ARISTIDE BRIAND;46,24;Appartement;3;78172
24069;204;;AV;DU MARECHAL FOCH;76,3;Appartement;4;78172
24070;53;;RUE;DESIRE CLEMENT;62,27;Appartement;3;78172
24071;72;;RUE;DE PIERREFITTE;98,64;Maison;2;78172
24072;1;;RUE;DES COTES DE VANNES;57,04;Appartement;3;78172
24073;39;;RUE;LOUISE WEISS;75,19;Maison;4;78172
24074;307;B;BD;DU GENERAL DE GAULLE;138,49;Maison;4;78172
24075;21;;RUE;PIERRE LE GUEN;88,76;Maison;4;78172
24076;5;;ALL;DES GRENATS;73,81;Appartement;3;78172
24077;75;;RES;ARISTIDE BRIAND;62,28;Appartement;4;78172
24078;20;;PL;DE LA LIBERTE;80,08;Appartement;4;78172
24079;1;;ALL;DE JADE;84,12;Maison;1;78172
24080;1;;RUE;LOUIS NOGUERES;74,27;Maison;4;78172
24081;6;;ALL;DES AMETHYSTES;103;Maison;5;78172
24082;10;;ALL;YVETTE ET MAURICE GENEST;32,23;Appartement;2;78172
24083;20;;RES;LES ORMES;56,61;Appartement;3;78172
24084;10;;RUE;DES CEDRES;72,6;Maison;4;78172
24085;2;;ALL;DES ARCADES;62,28;Appartement;3;78172
24086;18;;RUE;ROSALIE LEVASSEUR;108,23;Maison;5;78172
24087;35;;RUE;DE LA NOUE;29,45;Appartement;1;78172
24088;75;;RES;ARISTIDE BRIAND;62,56;Appartement;4;78172
24089;3;;RUE;FAMILLE FRAJENBERG;100,23;Maison;5;78172
24090;6;;AV;CARNOT;68,38;Appartement;4;78172
24091;13;;RUE;DES IFS;90,51;Maison;4;78172
24092;44;;RES;DU 44 RUE DESIRE CLEMENT;67,48;Appartement;4;78172
24093;75;;RES;ARISTIDE BRIAND;71,44;Appartement;4;78172
24094;44;;RES;DU 44 RUE DESIRE CLEMENT;51,67;Appartement;2;78172
24095;2;;RES;LES ORMES;66,49;Appartement;4;78172
24096;11;;RES;LES ORMES;55,09;Appartement;3;78172
24097;53;;RUE;DESIRE CLEMENT;57,78;Appartement;3;78172
24098;26;;RUE;DE CERGY;75,67;Maison;4;78172
24099;1;;SQ;DES ECOUVILLIERS;74,17;Appartement;5;78172
24100;19;B;RUE;D ANDRESY;67,55;Appartement;3;78172
24101;1;;AV;CARNOT;39,13;Appartement;2;78172
24102;53;;RUE;DESIRE CLEMENT;42,64;Appartement;2;78172
24103;15;;AV;CARNOT;20,88;Appartement;1;78172
24104;75;;RES;ARISTIDE BRIAND;47,95;Appartement;3;78172
24105;24;;RUE;VICTOR HUGO;28,99;Appartement;2;78172
24106;24;;RUE;DU BOIS GENTIL;86,72;Maison;4;78172
24107;20;;RUE;DE DREUX;79,74;Appartement;4;78362
24108;5;;RTE;DE HOUDAN;26,61;Appartement;1;78362
24109;111;B;BD;ROGER SALENGRO;55,92;Appartement;3;78362
24110;110;;RTE;DE HOUDAN;88,64;Appartement;4;78362
24111;20;;RUE;DE DREUX;66,22;Appartement;3;78362
24112;2;B;RUE;CONSTANT GAUTIER;24,28;Appartement;1;78362
24113;110;;RTE;DE HOUDAN;36;Appartement;2;78362
24114;10;;RUE;DE NORMANDIE;66,66;Appartement;4;78362
24115;14;;RUE;PASTEUR;69,51;Maison;3;78362
24116;111;B;BD;ROGER SALENGRO;59,01;Appartement;3;78362
24117;3;;RUE;DE LA POSTE;41,26;Maison;1;78128
24118;34;;ALL;DES POMMIERS;101,34;Maison;4;78128
24119;69;;PL;DE LA NIVEROLLE;164,08;Maison;8;78128
24120;2;;RUE;DE MAINCOURT;21,66;Appartement;1;78193
24121;7;;PL;DU GRIMPEREAU;163,95;Maison;7;78128
24122;1;;RTE;DE VERSAILLES;46,2;Appartement;3;78193
24123;10;;GR;GRANDE RUE;32,44;Appartement;2;78193
24124;5;;RUE;DU MONTMIDI;111,1;Appartement;5;78537
24125;48;;RUE;BASSE;18;Appartement;1;78537
24126;27;;RUE;BASSE;47,94;Appartement;2;78537
24127;1;;RUE;DES CARDINAUX DE ROHAN;28,51;Appartement;1;78522
24128;27;;AV;DE LA GARE;34,54;Appartement;1;78638
24129;6;B;CHE;DU PEINTRE RICOIS;83,58;Appartement;4;78367
24130;19;;RUE;DE LA MONTJOIE;77,68;Appartement;4;78367
24131;7;;RUE;DE LA MONTJOIE;25,46;Appartement;1;78367
24132;25;;RUE;DU BELVEDERE;99,2;Appartement;4;78367
24133;108;;RTE;DE L ETANG LA VILLE;94,35;Appartement;4;78367
24134;10;;RUE;DES VIOLETTES;91,27;Appartement;4;78367
24135;10;;RUE;DES VIOLETTES;92,52;Appartement;4;78367
24136;21;;ALL;ANDRE  LE NOTRE;31,18;Appartement;1;78321
24137;11;;RUE;DU TREMBLAY;96,53;Maison;4;78321
24138;;;;LA PORTE D ANDIN;69,4;Appartement;3;78321
24139;13;;ALL;ANDRE  LE NOTRE;40,8;Appartement;1;78321
24140;;;;LA PORTE D ANDIN;71,4;Appartement;3;78321
24141;953;;RUE;DE LA DAUBERIE;78,83;Appartement;4;78321
24142;202;;RUE;DE LA CHICAUDIERE;78,55;Maison;4;78321
24143;10;;RUE;MAZIERES;57,57;Appartement;2;78321
24144;74;B;RUE;DE LA PORTE ST MARTIN;28,26;Appartement;1;78616
24145;24;;RUE;DES VIGNETTES;146,12;Maison;3;78616
24146;48;;RUE;DE LA PORTE ST MARTIN;72,46;Appartement;3;78616
24147;22;;RUE;DU GEN DE GAULLE;55,03;Appartement;4;78382
24148;19;;RUE;DE PONTOISE;60,3;Appartement;3;78382
24149;21;;SEN;DU HAUT DES BUIS;179,99;Maison;5;78382
24150;16;B;RUE;DE L OISE;21,14;Appartement;1;78382
24151;6;;CLOS;DU ROY;57,45;Appartement;2;78382
24152;6;;CLOS;DU ROY;84,67;Appartement;4;78382
24153;16;;RUE;DE L OISE;19,47;Appartement;1;78382
24154;4;;RUE;DE MANTES;55,89;Appartement;2;78591
24155;5;;RES;DE FONTENELLE;116,41;Maison;4;78565
24156;1;;RUE;DU MOULIN;66,06;Maison;3;78591
24157;95;;RUE;HOCHE;61,22;Appartement;2;78311
24158;4;;RUE;ERNEST RENAN;21,4;Appartement;1;78311
24159;159;;BD;JEAN JAURES;23,06;Appartement;2;78311
24160;48;;RUE;GAMBETTA;64,09;Appartement;3;78311
24161;53;;RUE;ALEXANDRE DUMAS;52,19;Maison;3;78311
24162;36;;RUE;DE LA MARNE;70,36;Appartement;3;78311
24163;15;B;BD;JEAN JAURES;35,16;Appartement;2;78311
24164;152;;PL;ANDRE MALRAUX;68,12;Appartement;3;78311
24165;115;B;RUE;HOCHE;24,69;Appartement;1;78311
24166;61;;RUE;GABRIEL PERI;64,13;Appartement;3;78311
24167;64;;RUE;DENIS PAPIN;38,5;Appartement;1;78311
24168;97;;BD;EMILE ZOLA;53,01;Appartement;3;78311
24169;41;;RUE;DE CHAMPAGNE;46,14;Appartement;3;78311
24170;10;B;AV;JEAN JACQUES ROUSSEAU;18,45;Appartement;1;78311
24171;26;;RUE;GAMBETTA;81,12;Appartement;4;78311
24172;80;;PL;ANDRE MALRAUX;19,24;Appartement;1;78311
24173;21;;RUE;EDISON;66,18;Maison;3;78311
24174;3;;CHE;DES ECOLIERS;34,2;Appartement;2;78311
24175;19;;AV;CHARLES DE GAULLE;39,41;Appartement;2;78311
24176;4;;RUE;GAY LUSSAC;19,49;Appartement;1;78311
24177;33;;RUE;EMILE COMBES;89,69;Appartement;4;78311
24178;57;;BD;HENRI BARBUSSE;27,84;Appartement;2;78311
24179;35;;RUE;CAMILLE PELLETAN;35,65;Appartement;2;78311
24180;46;;RUE;HOCHE;81,5;Appartement;4;78311
24181;129;;RES;129 RUE LAVOISIER;61,19;Appartement;4;78311
24182;109;;RUE;HOCHE;108,7;Appartement;5;78311
24183;10;;RUE;KLEBER;87,5;Appartement;4;78311
24184;433;;RUE;AMBROISE PARE;106,1;Maison;4;78311
24185;433;;RUE;AMBROISE PARE;95,05;Maison;4;78311
24186;3;;;DE GRASSE VILLAGE;125,49;Maison;4;78233
24187;24;;RUE;D ABLEMONT;58,84;Appartement;3;78327
24188;13;B;RUE;DU COMMERCE;67,73;Maison;4;78327
24189;68;;AV;DE PARIS;44,5;Appartement;2;78327
24190;8;;RUE;DU COMMERCE;110,88;Maison;5;78327
24191;12;;CITE;DE LA CLAIRIERE;123,05;Maison;5;78120
24192;10;;RUE;DE BISSY;79,98;Maison;4;78087
24193;1;;RUE;PORTE GORET;98;Maison;6;78255
24194;21;;RUE;CHARLES DE GAULLE;201,66;Maison;4;78571
24195;2;;;LES BRUYERES;129,42;Appartement;5;78571
24196;9;;;LES CEDRES;111,23;Appartement;3;78571
24197;15;B;RUE;DE MAULE;91,53;Appartement;4;78043
24198;32;;SQ;DES MARRONNIERS;25,13;Appartement;1;78043
24199;5;;RUE;DE LA CROIX BLANCHE;131,27;Maison;6;78043
24200;4;;RUE;DE LA MARE LISERON;39,1;Appartement;2;78474
24201;9;;PLA;DE FRESNES;63,47;Appartement;3;78206
24202;7;;RUE;DU HETRE ROUGE;75,15;Maison;4;78206
24203;3;;RUE;DES PLANTES;67,61;Appartement;2;78291
24204;34;;RUE;NATIONALE;14,2;Appartement;1;78513
24205;15;;RUE;NATIONALE;27,99;Appartement;2;78513
24206;5;;RTE;DE BOISSY;64,1;Appartement;2;78513
24207;560;;RUE;DE LA CHAPELLE;61,3;Appartement;3;78123
24208;74;;RUE;DES VERGERS;79,41;Appartement;4;78123
24209;80;;AV;PIERRE DE COUBERTIN;77,13;Maison;4;78123
24210;75;;RUE;DES FLEURS;26,77;Appartement;1;78123
24211;79;;RUE;DES ECOLES;36,85;Appartement;2;78123
24212;9001;;RES;CHAMPFLEURY;64,64;Appartement;4;78123
24213;2;;RUE;DE LA SENETTE;55,35;Appartement;3;78123
24214;1;;ALL;AUGUSTE RODIN;64,14;Appartement;3;78123
24215;2;;RUE;CAMILLE CLAUDEL;29,46;Appartement;1;78123
24216;504;;AV;DE L HAUTIL;67,75;Appartement;3;78123
24217;45;;RUE;DES FLEURS;19,83;Appartement;1;78123
24218;460;;RUE;CLAUDE MONET;25,83;Appartement;1;78123
24219;413;;RUE;DANIEL BLERVAQUE;55,69;Appartement;3;78123
24220;47;;RUE;DES FLEURS;34,6;Appartement;2;78123
24221;423;;RUE;DANIEL BLERVAQUE;65;Appartement;3;78123
24222;123;;RUE;DE LA REINE BLANCHE;62,59;Appartement;3;78123
24223;534;;ALL;PAUL DENIS HUET;79,63;Maison;4;78123
24224;760;;RUE;CLAUDE MONET;29,26;Appartement;2;78123
24225;671;;GR;GRANDE RUE;58,79;Appartement;3;78123
24226;9;;RUE;JEAN MONNET;74,35;Appartement;3;78123
24227;32;;RUE;PAUL CEZANNE;54;Appartement;3;78123
24228;3;;ALL;AUGUSTE RODIN;66,15;Appartement;3;78123
24229;15;;RUE;DE LA SENETTE;42,92;Appartement;2;78123
24230;123;;RUE;DE LA REINE BLANCHE;42,24;Appartement;2;78123
24231;112;;RUE;CLAUDE MONET;82,96;Appartement;4;78123
24232;13;;RUE;DE LA SENETTE;50,12;Appartement;2;78123
24233;15;;RUE;DE LA SENETTE;98,68;Appartement;5;78123
24234;1165;;BD;PELLETIER;48,57;Appartement;2;78123
24235;162;;RUE;DES FRERES TISSIER;90,9;Maison;4;78123
24236;1165;;BD;PELLETIER;48,95;Appartement;1;78123
24237;46;;ALL;DES MARINIERS;63,12;Appartement;3;78123
24238;555;;RUE;MAURICE BERTEAUX;41,18;Appartement;2;78123
24239;21;;RUE;DE LA SENETTE;37,87;Appartement;2;78123
24240;48;;RUE;DE LA BATELLERIE;78,85;Appartement;4;78123
24241;93;;AV;DE LA GRANDE ILE;45,47;Appartement;2;78688
24242;16;;AV;DE LA GRANDE ILE;47,92;Appartement;2;78688
24243;13;;RUE;DES DOUVES;32,02;Appartement;2;78688
24244;81;;AV;DE LA GRANDE ILE;45,8;Appartement;2;78688
24245;25;;RUE;DE LA RIGOLE;86,06;Maison;5;78688
24246;14;;PL;DES DOUVES;41,45;Appartement;2;78688
24247;9;T;RUE;LOUIS THEOPHILE REAL;41,68;Maison;3;78402
24248;114;;RUE;NATIONALE;34,7;Appartement;2;78402
24249;102;;RUE;DE CHAUFFOUR;61,4;Appartement;3;78402
